TIMESTAMP             | TID   | EVENT | SIZE (KB) | CURRENT TID RSS (KB) | PFN | Request-ID | Req-Param
06:15:06.408436 | 208376 | ALLOC |      4.00 |                 8.00 | 4251673 | ComposePost_seq0_6f02fb0d94fd1b3d | 31315600037345160
06:15:06.410465 | 206684 | ALLOC |      8.00 |                 8.00 | 3497102 | WriteHomeTimeline_seq0_653aa32b336aea40 | 425182569067808320
06:15:06.410898 | 208374 | ALLOC |     32.00 |                56.00 | 3579192 | ComposePost_seq0_9881eb134d0202ee | 906889968282656000
06:15:06.411996 | 208295 | ALLOC |     32.00 |                72.00 | 3519648 | ComposePost_seq0_50be28a7c7d87e1c | 707743704306764544
06:15:06.413027 | 208458 | ALLOC |      4.00 |                 4.00 | 4069673 | WriteUserTimeline_seq0_77cef78471f2de01 | 1036287228257293056
06:15:06.413035 | 208458 | ALLOC |      4.00 |                 8.00 | 4251810 | WriteUserTimeline_seq0_77cef78471f2de01 | 1036287228257293056
06:15:06.413065 | 208458 | ALLOC |     32.00 |                40.00 | 3631592 | WriteUserTimeline_seq0_77cef78471f2de01 | 1036287228257293056
06:15:06.415147 | 208482 | ALLOC |     32.00 |                32.00 | 3561392 | WriteHomeTimeline_seq0_396991e1734664f3 | 475022991964950720
06:15:06.415949 | 208491 | ALLOC |     32.00 |                32.00 | 3497496 | ComposePost_seq0_996206b8835275fe | 801071469348323712
06:15:06.416257 | 208491 | FREE  |     32.00 |                 0.00 | 3497496 | ComposePost_seq0_996206b8835275fe | 801071469348323712
06:15:06.416752 | 208503 | ALLOC |      4.00 |                36.00 | 3752168 | WriteHomeTimeline_seq0_f1e1b0cd85cd2845 | 502908273795594752
06:15:06.418028 | 208509 | ALLOC |     32.00 |                32.00 | 3497496 | ComposePost_seq0_ab6d607346fa57fd | 482063560448735232
06:15:06.418981 | 208516 | FREE  |     32.00 |                 0.00 | 3497496 | ComposePost_seq0_ab6d607346fa57fd | 482063560448735232
06:15:06.420420 | 208380 | FREE  |      4.00 |                 0.00 | 3992724 | ComposePost_seq0_49cb0115b0e811e3 | 925552882500430592
06:15:06.456282 | 208296 | FREE  |      4.00 |                40.00 | 3617949 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.456286 | 208293 | FREE  |      4.00 |                36.00 | 4089586 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.456289 | 208323 | FREE  |      4.00 |                32.00 | 2091857 | ComposePost_seq0_65263f1f049eb769 | 879394336510968704
06:15:06.456292 | 208293 | FREE  |      4.00 |                32.00 | 4089587 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404279 | 208304 | ALLOC |     32.00 |                32.00 | 3437344 | ComposeUserMentions_seq0_337272ece8bd9bd1 | 425182569067808320
06:15:06.412487 | 208455 | ALLOC |      4.00 |                 4.00 | 4252962 | ComposePost_seq0_7e2c197e1ed7ec34 | 484046191706175360
06:15:06.412520 | 208455 | ALLOC |     32.00 |                36.00 | 3561880 | ComposePost_seq0_7e2c197e1ed7ec34 | 484046191706175360
06:15:06.412671 | 208457 | ALLOC |     32.00 |                32.00 | 3618080 | ComposePost_seq0_7e2c197e1ed7ec34 | 484046191706175360
06:15:06.412868 | 208457 | FREE  |     32.00 |                 0.00 | 3618080 | ComposePost_seq0_7e2c197e1ed7ec34 | 484046191706175360
06:15:06.412878 | 208455 | FREE  |     32.00 |                 0.00 | 3561880 | ComposePost_seq0_7e2c197e1ed7ec34 | 484046191706175360
06:15:06.415466 | 208492 | ALLOC |     32.00 |                32.00 | 3618080 | ComposePost_seq0_996206b8835275fe | 801071469348323712
06:15:06.415770 | 208492 | FREE  |     32.00 |                 0.00 | 3618080 | ComposePost_seq0_996206b8835275fe | 801071469348323712
06:15:06.418387 | 208427 | FREE  |      4.00 |                 0.00 | 4252710 | ComposePost_seq0_203f8f363238ac17 | 537894054951923328
06:15:06.418391 | 208423 | FREE  |      4.00 |               104.00 | 4251820 | ComposePost_seq0_203f8f363238ac17 | 537894054951923328
06:15:06.418393 | 208423 | FREE  |      4.00 |               100.00 | 4251816 | ComposePost_seq0_203f8f363238ac17 | 537894054951923328
06:15:06.418409 | 208494 | ALLOC |      4.00 |                60.00 | 3629837 | ComposePost_seq0_bab4150af43174ec | 224088125984358432
06:15:06.418416 | 208456 | FREE  |      4.00 |                 0.00 | 3865243 | ComposePost_seq0_92aeacaeb8822d40 | 438655555353970304
06:15:06.418420 | 208447 | FREE  |      4.00 |               108.00 | 3865242 | ComposePost_seq0_92aeacaeb8822d40 | 438655555353970304
06:15:06.418422 | 208447 | FREE  |      4.00 |               104.00 | 3865241 | ComposePost_seq0_92aeacaeb8822d40 | 438655555353970304
06:15:06.420199 | 208520 | ALLOC |     32.00 |                32.00 | 3565664 | ComposePost_seq0_824374300f947436 | 369412278488325056
06:15:06.420507 | 208520 | FREE  |     32.00 |                 0.00 | 3565664 | ComposePost_seq0_824374300f947436 | 369412278488325056
06:15:06.456276 | 208447 | FREE  |      4.00 |               100.00 | 1149363 | ComposePost_seq0_92aeacaeb8822d40 | 438655555353970304
06:15:06.456282 | 208494 | FREE  |      4.00 |                92.00 | 3629837 | ComposePost_seq0_bab4150af43174ec | 224088125984358432
06:15:06.404321 | 208305 | ALLOC |      4.00 |                 4.00 | 4251114 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404397 | 208305 | ALLOC |      4.00 |                 8.00 | 4251115 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404420 | 208305 | ALLOC |      4.00 |                12.00 | 4251116 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404453 | 208305 | ALLOC |      4.00 |                16.00 | 4251117 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404665 | 208310 | ALLOC |     32.00 |                32.00 | 3630040 | ComposePost_seq0_50be28a7c7d87e1c | 707743704306764544
06:15:06.404987 | 208314 | ALLOC |      4.00 |                 4.00 | 4251118 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.405051 | 208305 | ALLOC |     32.00 |                48.00 | 3378320 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.405239 | 208314 | ALLOC |      4.00 |                 8.00 | 4251119 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.405245 | 208314 | ALLOC |      4.00 |                12.00 | 4251120 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.405288 | 208314 | ALLOC |      4.00 |                16.00 | 4251121 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.405541 | 9429  | ALLOC |      4.00 |                 4.00 | 4251122 | - | -
06:15:06.405562 | 9429  | ALLOC |      4.00 |                 8.00 | 4251123 | - | -
06:15:06.405694 | 208335 | ALLOC |     32.00 |                32.00 | 3623056 | ComposeCreatorWithUserId_seq0_f07f68d473a4e030 | 17857845171417736
06:15:06.405832 | 208334 | ALLOC |      4.00 |                 4.00 | 4251124 | ComposePost_seq0_49cb0115b0e811e3 | 925552882500430592
06:15:06.405938 | 208314 | ALLOC |     32.00 |                48.00 | 3459696 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.406434 | 208314 | FREE  |      4.00 |                 0.00 | 4251118 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.406437 | 208314 | FREE  |      4.00 |                 0.00 | 4251119 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.406439 | 208314 | FREE  |      4.00 |                 0.00 | 4251120 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.406441 | 208314 | FREE  |      4.00 |                 0.00 | 4251121 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.407136 | 208314 | FREE  |     32.00 |                 0.00 | 3459696 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.408038 | 208371 | ALLOC |     32.00 |                32.00 | 3379080 | ComposeText_seq0_1d004708b245006d | 925552882500430592
06:15:06.408105 | 208377 | ALLOC |     32.00 |                32.00 | 3645960 | ComposePost_seq0_9881eb134d0202ee | 906889968282656000
06:15:06.408266 | 208378 | ALLOC |     32.00 |                32.00 | 3625288 | ComposePost_seq0_9881eb134d0202ee | 906889968282656000
06:15:06.408731 | 206745 | ALLOC |      4.00 |                 4.00 | 4252477 | WriteUserTimeline_seq0_9f43dfde0e54cd9d | 245996811938174976
06:15:06.409018 | 208367 | FREE  |     32.00 |                 0.00 | 3548928 | ComposePost_seq0_49cb0115b0e811e3 | 925552882500430592
06:15:06.409033 | 208378 | FREE  |     32.00 |                 0.00 | 3625288 | ComposePost_seq0_9881eb134d0202ee | 906889968282656000
06:15:06.409066 | 208381 | FREE  |     32.00 |                 0.00 | 3621144 | ComposePost_seq0_49cb0115b0e811e3 | 925552882500430592
06:15:06.409093 | 9429  | ALLOC |      4.00 |                32.00 | 3904586 | - | -
06:15:06.409117 | 208377 | FREE  |     32.00 |                 0.00 | 3645960 | ComposePost_seq0_9881eb134d0202ee | 906889968282656000
06:15:06.409131 | 208376 | ALLOC |      4.00 |                12.00 | 4252478 | ComposePost_seq0_6f02fb0d94fd1b3d | 31315600037345160
06:15:06.409208 | 208379 | FREE  |     32.00 |                 0.00 | 3550776 | ComposePost_seq0_9881eb134d0202ee | 906889968282656000
06:15:06.409237 | 9429  | ALLOC |      4.00 |                36.00 | 4252479 | - | -
06:15:06.409249 | 208368 | FREE  |     32.00 |                 0.00 | 3646240 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.409266 | 208372 | FREE  |     32.00 |                 0.00 | 3566360 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.409285 | 208375 | FREE  |     32.00 |                 0.00 | 3568488 | ComposePost_seq0_9881eb134d0202ee | 906889968282656000
06:15:06.409294 | 208380 | FREE  |     32.00 |                 0.00 | 3560256 | ComposePost_seq0_49cb0115b0e811e3 | 925552882500430592
06:15:06.409656 | 9429  | ALLOC |      4.00 |                44.00 | 4252480 | - | -
06:15:06.409682 | 9429  | ALLOC |      4.00 |                48.00 | 4252481 | - | -
06:15:06.409745 | 208403 | ALLOC |      4.00 |                 4.00 | 4252482 | ComposePost_seq0_ced7ab160f8a1336 | 783436030923807232
06:15:06.409771 | 208403 | ALLOC |     32.00 |                36.00 | 3560256 | ComposePost_seq0_ced7ab160f8a1336 | 783436030923807232
06:15:06.409883 | 208404 | ALLOC |      4.00 |                 4.00 | 4252483 | ComposePost_seq0_6f02fb0d94fd1b3d | 31315600037345160
06:15:06.409907 | 208404 | ALLOC |     32.00 |                36.00 | 3568488 | ComposePost_seq0_6f02fb0d94fd1b3d | 31315600037345160
06:15:06.410120 | 208403 | FREE  |     32.00 |                 0.00 | 3560256 | ComposePost_seq0_ced7ab160f8a1336 | 783436030923807232
06:15:06.410167 | 208404 | FREE  |     32.00 |                 0.00 | 3568488 | ComposePost_seq0_6f02fb0d94fd1b3d | 31315600037345160
06:15:06.410633 | 208417 | ALLOC |     32.00 |                32.00 | 3568488 | ComposePost_seq0_e47438eb1e22721a | 880946326915043584
06:15:06.410696 | 208422 | ALLOC |     32.00 |                32.00 | 3560256 | ComposePost_seq0_09a4129648cda8f5 | 475022991964950720
06:15:06.410957 | 208428 | ALLOC |     32.00 |                32.00 | 3566360 | ComposeText_seq0_5edb743a61d3ed1c | 475022991964950720
06:15:06.411111 | 208428 | FREE  |     32.00 |                 0.00 | 3566360 | ComposeText_seq0_5edb743a61d3ed1c | 475022991964950720
06:15:06.411227 | 208434 | ALLOC |     32.00 |                32.00 | 3566360 | ComposeText_seq0_744e9191cb411bba | 880946326915043584
06:15:06.411361 | 208352 | ALLOC |      4.00 |                52.00 | 3904585 | ComposeText_seq0_744e9191cb411bba | 880946326915043584
06:15:06.411369 | 208299 | FREE  |      4.00 |                 0.00 | 4248487 | ComposeText_seq0_997028fdec56ed70 | 425182569067808320
06:15:06.411372 | 208299 | FREE  |      4.00 |                 0.00 | 4248486 | ComposeText_seq0_997028fdec56ed70 | 425182569067808320
06:15:06.411374 | 208299 | FREE  |      4.00 |                 0.00 | 4248485 | ComposeText_seq0_997028fdec56ed70 | 425182569067808320
06:15:06.411445 | 208437 | ALLOC |     32.00 |                32.00 | 3646240 | ComposePost_seq0_ced7ab160f8a1336 | 783436030923807232
06:15:06.413132 | 208459 | FREE  |     32.00 |                 0.00 | 3648560 | ComposeText_seq0_f4dda00d839effd8 | 484046191706175360
06:15:06.413165 | 208469 | ALLOC |      4.00 |                 4.00 | 3788921 | ComposePost_seq0_6edc587933f94905 | 820099444343046144
06:15:06.413191 | 208469 | ALLOC |     32.00 |                36.00 | 3648560 | ComposePost_seq0_6edc587933f94905 | 820099444343046144
06:15:06.413343 | 208469 | FREE  |     32.00 |                 0.00 | 3648560 | ComposePost_seq0_6edc587933f94905 | 820099444343046144
06:15:06.415065 | 9312  | ALLOC |     32.00 |                96.00 | 3640248 | - | -
06:15:06.415139 | 208486 | ALLOC |     32.00 |                32.00 | 3648560 | WriteHomeTimeline_seq0_2c475c92778c52c4 | 224918157079723552
06:15:06.415439 | 208480 | ALLOC |      4.00 |                36.00 | 3830188 | WriteHomeTimeline_seq0_8cdc65a40f802b80 | 707743704306764544
06:15:06.416002 | 208486 | ALLOC |      4.00 |                36.00 | 3736257 | WriteHomeTimeline_seq0_2c475c92778c52c4 | 224918157079723552
06:15:06.416395 | 208486 | ALLOC |      4.00 |                40.00 | 3021737 | WriteHomeTimeline_seq0_2c475c92778c52c4 | 224918157079723552
06:15:06.416814 | 208487 | ALLOC |      4.00 |                36.00 | 3029919 | WriteHomeTimeline_seq0_6792559beee96c4e | 783436030923807232
06:15:06.420580 | 206745 | FREE  |      4.00 |                 0.00 | 4252477 | WriteUserTimeline_seq0_9f43dfde0e54cd9d | 245996811938174976
06:15:06.420585 | 208403 | FREE  |      4.00 |                 0.00 | 4252482 | ComposePost_seq0_ced7ab160f8a1336 | 783436030923807232
06:15:06.420588 | 208404 | FREE  |      4.00 |                 0.00 | 4252483 | ComposePost_seq0_6f02fb0d94fd1b3d | 31315600037345160
06:15:06.420591 | 208469 | FREE  |      4.00 |                 0.00 | 3788921 | ComposePost_seq0_6edc587933f94905 | 820099444343046144
06:15:06.454851 | 9977  | ALLOC |      4.00 |                 4.00 | 1934156 | - | -
06:15:06.454861 | 9977  | ALLOC |      4.00 |                 8.00 | 1764802 | - | -
06:15:06.456305 | 208352 | FREE  |      4.00 |                80.00 | 3904585 | ComposeText_seq0_744e9191cb411bba | 880946326915043584
06:15:06.403976 | 208288 | ALLOC |     32.00 |                32.00 | 3583160 | ComposePost_seq0_effbf065c1aec4c8 | 245996811938174976
06:15:06.404292 | 208293 | ALLOC |      4.00 |                12.00 | 3929741 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404415 | 208306 | ALLOC |      4.00 |                 4.00 | 3929742 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404469 | 208306 | ALLOC |      4.00 |                 8.00 | 3929743 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404627 | 208312 | ALLOC |      4.00 |                 4.00 | 3929744 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404648 | 208312 | ALLOC |      4.00 |                 8.00 | 3929745 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404701 | 208312 | ALLOC |      4.00 |                12.00 | 3929746 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404751 | 208306 | ALLOC |      4.00 |                12.00 | 3929747 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404785 | 208306 | ALLOC |      4.00 |                16.00 | 3929748 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404858 | 208293 | ALLOC |      4.00 |                16.00 | 3550668 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.404997 | 208316 | ALLOC |     32.00 |                32.00 | 3574376 | ComposeUserMentions_seq0_09955b7dd0757189 | 17857845171417736
06:15:06.405093 | 208315 | ALLOC |      4.00 |                 4.00 | 3929749 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.405121 | 208315 | ALLOC |     32.00 |                36.00 | 3572976 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.405157 | 208301 | FREE  |     32.00 |                 0.00 | 2647240 | ComposeText_seq0_64d574c61f103ca2 | 17857845171417736
06:15:06.405244 | 208312 | ALLOC |     32.00 |                44.00 | 2647240 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.405619 | 208332 | ALLOC |      4.00 |                 4.00 | 3929750 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.405676 | 208332 | ALLOC |      4.00 |                 8.00 | 3929751 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.405683 | 208332 | ALLOC |      4.00 |                12.00 | 3929752 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.405727 | 208332 | ALLOC |      4.00 |                16.00 | 3929753 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.405988 | 208337 | FREE  |     32.00 |                 0.00 | 3550720 | ComposeText_seq0_58f8b9dcb3219366 | 224918157079723552
06:15:06.406155 | 208332 | ALLOC |     32.00 |                48.00 | 3550720 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.406430 | 208289 | FREE  |      4.00 |                40.00 | 4251665 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.406433 | 208289 | FREE  |      4.00 |                36.00 | 4251664 | ComposePost_seq0_707a69ea4f36fd3a | 17857845171417736
06:15:06.406524 | 208332 | FREE  |     32.00 |                 0.00 | 3550720 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.407033 | 208315 | FREE  |     32.00 |                 0.00 | 3572976 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.407329 | 208342 | FREE  |     32.00 |                 0.00 | 3606992 | ComposePost_seq0_c44979ad70427147 | 256439429708275104
06:15:06.407609 | 208349 | FREE  |      4.00 |                 0.00 | 4251444 | ComposePost_seq0_c44979ad70427147 | 256439429708275104
06:15:06.408469 | 208386 | ALLOC |     32.00 |                32.00 | 3595872 | ComposeText_seq0_bb20ab64f4af23a8 | 906889968282656000
06:15:06.408815 | 208386 | FREE  |     32.00 |                 0.00 | 3595872 | ComposeText_seq0_bb20ab64f4af23a8 | 906889968282656000
06:15:06.409250 | 208369 | FREE  |     32.00 |                 0.00 | 3468160 | ComposePost_seq0_65263f1f049eb769 | 879394336510968704
06:15:06.410593 | 208419 | ALLOC |      4.00 |                 4.00 | 4069674 | ComposePost_seq0_09a4129648cda8f5 | 475022991964950720
06:15:06.410639 | 208419 | ALLOC |     32.00 |                36.00 | 3557280 | ComposePost_seq0_09a4129648cda8f5 | 475022991964950720
06:15:06.411066 | 208432 | ALLOC |     32.00 |                32.00 | 3595736 | ComposeText_seq0_90ecf387bcc0def6 | 537894054951923328
06:15:06.411437 | 208293 | FREE  |      4.00 |                52.00 | 3929741 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411440 | 208306 | FREE  |      4.00 |                 0.00 | 3929742 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411443 | 208306 | FREE  |      4.00 |                 0.00 | 3929743 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411446 | 208312 | FREE  |      4.00 |                 0.00 | 3929744 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411449 | 208312 | FREE  |      4.00 |                 0.00 | 3929745 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411452 | 208312 | FREE  |      4.00 |                 0.00 | 3929746 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411455 | 208306 | FREE  |      4.00 |                 0.00 | 3929747 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411458 | 208306 | FREE  |      4.00 |                 0.00 | 3929748 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411460 | 208315 | FREE  |      4.00 |                 0.00 | 3929749 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.411463 | 208332 | FREE  |      4.00 |                 0.00 | 3929750 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411466 | 208332 | FREE  |      4.00 |                 0.00 | 3929751 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411469 | 208332 | FREE  |      4.00 |                 0.00 | 3929752 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.411471 | 208332 | FREE  |      4.00 |                 0.00 | 3929753 | ComposePost_seq0_e1ecb42156ff855f | 566096028095250496
06:15:06.412187 | 208446 | ALLOC |      4.00 |                 4.00 | 3929757 | WriteUserTimeline_seq0_327d80b2a2664815 | 707743704306764544
06:15:06.412194 | 208446 | ALLOC |      4.00 |                 8.00 | 3929758 | WriteUserTimeline_seq0_327d80b2a2664815 | 707743704306764544
06:15:06.412228 | 208446 | ALLOC |     32.00 |                40.00 | 3633936 | WriteUserTimeline_seq0_327d80b2a2664815 | 707743704306764544
06:15:06.412875 | 208461 | ALLOC |     32.00 |                32.00 | 3220624 | ComposeText_seq0_f4dda00d839effd8 | 484046191706175360
06:15:06.413207 | 208463 | ALLOC |      4.00 |                 4.00 | 3929759 | WriteUserTimeline_seq0_a9b11b3e788e7604 | 783436030923807232
06:15:06.413214 | 208463 | ALLOC |      4.00 |                 8.00 | 3929760 | WriteUserTimeline_seq0_a9b11b3e788e7604 | 783436030923807232
06:15:06.413243 | 208463 | ALLOC |     32.00 |                40.00 | 3468160 | WriteUserTimeline_seq0_a9b11b3e788e7604 | 783436030923807232
06:15:06.413595 | 208461 | FREE  |     32.00 |                 0.00 | 3220624 | ComposeText_seq0_f4dda00d839effd8 | 484046191706175360
06:15:06.413758 | 208476 | ALLOC |      4.00 |                 4.00 | 3929761 | GetFollowers_seq0_0baf23743e60bfb4 | 31315600037345160
06:15:06.413876 | 208475 | ALLOC |      4.00 |                 4.00 | 3929762 | WriteUserTimeline_seq0_2702822c8ad66977 | 880946326915043584
06:15:06.413882 | 208475 | ALLOC |      4.00 |                 8.00 | 3929763 | WriteUserTimeline_seq0_2702822c8ad66977 | 880946326915043584
06:15:06.413908 | 208475 | ALLOC |     32.00 |                40.00 | 3220624 | WriteUserTimeline_seq0_2702822c8ad66977 | 880946326915043584
06:15:06.414433 | 208478 | ALLOC |     32.00 |                32.00 | 3595872 | ComposeText_seq0_210ca4faba821f27 | 820099444343046144
06:15:06.414516 | 208476 | ALLOC |     32.00 |                36.00 | 3606992 | GetFollowers_seq0_0baf23743e60bfb4 | 31315600037345160
06:15:06.414869 | 208483 | ALLOC |     32.00 |                32.00 | 3572976 | WriteHomeTimeline_seq0_6f6f9236853582bc | 880946326915043584
06:15:06.415043 | 9429  | ALLOC |      4.00 |               144.00 | 3559623 | - | -
06:15:06.415049 | 9429  | ALLOC |      4.00 |               148.00 | 3929764 | - | -
06:15:06.415060 | 9429  | ALLOC |      4.00 |               152.00 | 3929765 | - | -
06:15:06.415075 | 9429  | ALLOC |     32.00 |               184.00 | 3550720 | - | -
06:15:06.415351 | 208489 | ALLOC |      4.00 |                 4.00 | 3929766 | GetFollowers_seq0_2c94fe0dd8e47ca8 | 475022991964950720
06:15:06.415515 | 208483 | ALLOC |      4.00 |                36.00 | 3929767 | WriteHomeTimeline_seq0_6f6f9236853582bc | 880946326915043584
06:15:06.416398 | 208503 | ALLOC |     32.00 |                32.00 | 3560552 | WriteHomeTimeline_seq0_f1e1b0cd85cd2845 | 502908273795594752
06:15:06.416561 | 8093  | ALLOC |      8.00 |                 8.00 | 4090992 | - | -
06:15:06.416745 | 208476 | ALLOC |      4.00 |                40.00 | 3929791 | GetFollowers_seq0_d7bd1f218ceeb601 | 17857845171417736
06:15:06.416755 | 208476 | ALLOC |      4.00 |                44.00 | 3929792 | GetFollowers_seq0_d7bd1f218ceeb601 | 17857845171417736
06:15:06.416760 | 208476 | ALLOC |      4.00 |                48.00 | 3929793 | GetFollowers_seq0_d7bd1f218ceeb601 | 17857845171417736
06:15:06.416861 | 208502 | ALLOC |      4.00 |                36.00 | 3929794 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.416870 | 208502 | ALLOC |      4.00 |                40.00 | 3929795 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.416882 | 208502 | ALLOC |      4.00 |                44.00 | 3929796 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.416909 | 208502 | ALLOC |      4.00 |                48.00 | 3929797 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.416944 | 208502 | ALLOC |      4.00 |                52.00 | 3929798 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.417257 | 208502 | ALLOC |      4.00 |                56.00 | 3929799 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.417276 | 208502 | ALLOC |      4.00 |                60.00 | 3929800 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.417356 | 208502 | ALLOC |      4.00 |                64.00 | 3929801 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.417439 | 208502 | ALLOC |      4.00 |                68.00 | 3929802 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.417559 | 208502 | ALLOC |      4.00 |                72.00 | 4253276 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.417626 | 208502 | ALLOC |      4.00 |                76.00 | 4253277 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.417727 | 208502 | ALLOC |      4.00 |                80.00 | 4253278 | WriteHomeTimeline_seq0_7442d31d08fc8dbf | 17857845171417736
06:15:06.418104 | 208512 | ALLOC |     32.00 |                32.00 | 3631688 | ComposePost_seq0_ab6d607346fa57fd | 482063560448735232
06:15:06.418487 | 208515 | ALLOC |     32.00 |                32.00 | 3566072 | ComposePost_seq0_bab4150af43174ec | 224088125984358432
06:15:06.404770 | 208296 | ALLOC |      4.00 |                16.00 | 3617947 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404782 | 208295 | ALLOC |      4.00 |                40.00 | 4251805 | ComposePost_seq0_50be28a7c7d87e1c | 707743704306764544
06:15:06.404813 | 208292 | FREE  |     32.00 |                 0.00 | 3556856 | ComposePost_seq0_fd27dad4ead2b6a3 | 425182569067808320
06:15:06.404832 | 208291 | FREE  |     32.00 |                 0.00 | 3583096 | ComposePost_seq0_fd27dad4ead2b6a3 | 425182569067808320
06:15:06.404850 | 208302 | FREE  |     32.00 |                 0.00 | 3621144 | ComposePost_seq0_fd27dad4ead2b6a3 | 425182569067808320
06:15:06.404864 | 208296 | ALLOC |      4.00 |                20.00 | 4251806 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404880 | 208296 | ALLOC |      4.00 |                24.00 | 4251807 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404915 | 208296 | ALLOC |      4.00 |                28.00 | 3617948 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
06:15:06.404921 | 208296 | ALLOC |      4.00 |                32.00 | 4251808 | ComposePost_seq0_5fc5cdb205b30785 | 224918157079723552
